 ,,,,,,
,,QUERÉTARO,LANDA DE MATAMOROS,$15.73,$17.47,$16.63
72,VERACRUZ,VERACRUZ DE IGNACIO DE LA LLAVE,TLALIXCOYAN,$15.41,$17.12,$16.27
,,,ACTOPAN,$15.41,$17.12,$16.27
,,,ALVARADO,$15.41,$17.12,$16.27
,,,JAMAPA,$15.41,$17.12,$16.27
,,,PASO DE OVEJAS,$15.41,$17.12,$16.27
,,,SOLEDAD DE DOBLADO,$15.41,$17.12,$16.27
,,,PUENTE NACIONAL,$15.41,$17.12,$16.27
,,,URSULO GALVAN,$15.41,$17.12,$16.27
,,,MEDELLIN DE BRAVO,$15.41,$17.12,$16.27
,,,LA ANTIGUA,$15.41,$17.12,$16.27
,,,MANLIO FABIO ALTAMIRANO,$15.41,$17.12,$16.27
,,,VERACRUZ,$15.41,$17.12,$16.27
,,,BOCA DEL RIO,$15.41,$17.12,$16.27
74,VILLAHERMOSA,TABASCO,PARAISO,$15.65,$17.35,$16.51
,,,CENTLA,$15.65,$17.35,$16.51
,,,COMALCALCO,$15.65,$17.35,$16.51
,,,TACOTALPA,$15.65,$17.35,$16.51
,,,HUIMANGUILLO,$15.65,$17.35,$16.51
,,,TEAPA,$15.65,$17.35,$16.51
,,,MACUSPANA,$15.65,$17.35,$16.51
,,,EMILIANO ZAPATA,$15.65,$17.35,$16.51
,,,JALAPA,$15.65,$17.35,$16.51
,,,JALPA DE MENDEZ,$15.65,$17.35,$16.51
,,,CARDENAS,$15.65,$17.35,$16.51
,,,CUNDUACAN,$15.65,$17.35,$16.51
,,,NACAJUCA,$15.65,$17.35,$16.51
,,,CENTRO,$15.65,$17.35,$16.51
,,CHIAPAS,IXTACOMITAN,$15.65,$17.35,$16.51
,,,PICHUCALCO,$15.65,$17.35,$16.51
,,,JUAREZ,$15.65,$17.35,$16.51
,,,REFORMA,$15.65,$17.35,$16.51
,,CAMPECHE,PALIZADA,$15.65,$17.35,$16.51
75,ZACATECAS,ZACATECAS,RIO GRANDE,$16.20,$17.93,$17.06
,,,CAÑITAS DE FELIPE PESCADOR,$16.20,$17.93,$17.06
,,,TABASCO,$16.20,$17.93,$17.06
,,,SAIN ALTO,$16.20,$17.93,$17.06
,,,TEPETONGO,$16.20,$17.93,$17.06
,,,VILLA HIDALGO,$16.20,$17.93,$17.06
,,,VILLA DE COS,$16.20,$17.93,$17.06
,,,FRESNILLO,$16.20,$17.93,$17.06
,,,VILLANUEVA,$16.20,$17.93,$17.06
,,,JEREZ,$16.20,$17.93,$17.06
,,,VILLA GONZALEZ ORTEGA,$16.20,$17.93,$17.06
,,,GENERAL ENRIQUE ESTRADA,$16.20,$17.93,$17.06
,,,CUAUHTEMOC,$16.20,$17.93,$17.06
,,,CALERA,$16.20,$17.93,$17.06
,,,MORELOS,$16.20,$17.93,$17.06
,,,GENERAL PANFILO NATERA,$16.20,$17.93,$17.06
,,,PANUCO,$16.20,$17.93,$17.06
,,,OJOCALIENTE,$16.20,$17.93,$17.06
,,,ZACATECAS,$16.20,$17.93,$17.06
,,,GUADALUPE,$16.20,$17.93,$17.06
,,SAN LUIS POTOSÍ,SANTO DOMINGO,$16.20,$17.93,$17.06
,,,VILLA DE RAMOS,$16.20,$17.93,$17.06
,,,SALINAS,$16.20,$17.93,$17.06
,,JALISCO,COLOTLAN,$16.20,$17.93,$17.06
,,,SANTA MARIA DE LOS ANGELES,$16.20,$17.93,$17.06
,,,HUEJUCAR,$16.20,$17.93,$17.06
76,ZAMORA,MICHOACÁN DE OCAMPO,PAJACUARAN,$16.37,$18.08,$17.23
,,,LOS REYES,$16.37,$18.08,$17.23
,,,TANHUATO,$16.37,$18.08,$17.23
,,,TOCUMBO,$16.37,$18.08,$17.23
,,,ZACAPU,$16.37,$18.08,$17.23
,,,VENUSTIANO CARRANZA,$16.37,$18.08,$17.23
,,,VILLAMAR,$16.37,$18.08,$17.23
,,,YURECUARO,$16.37,$18.08,$17.23
,,,PUREPERO,$16.37,$18.08,$17.23
,,,BRISEÑAS,$16.37,$18.08,$17.23
,,,NUMARAN,$16.37,$18.08,$17.23
,,,CHAVINDA,$16.37,$18.08,$17.23
,,,TLAZAZALCA,$16.37,$18.08,$17.23
,,,TANGAMANDAPIO,$16.37,$18.08,$17.23
,,,CHILCHOTA,$16.37,$18.08,$17.23
,,,VISTA HERMOSA,$16.37,$18.08,$17.23
,,,TANGANCICUARO,$16.37,$18.08,$17.23
,,,CHURINTZIO,$16.37,$18.08,$17.23
,,,IXTLAN,$16.37,$18.08,$17.23
,,,JACONA,$16.37,$18.08,$17.23
,,,ZAMORA,$16.37,$18.08,$17.23
,,,ECUANDUREO,$16.37,$18.08,$17.23
,,JALISCO,JAMAY,$16.37,$18.08,$17.23
,,,LA BARCA,$16.37,$18.08,$17.23
77,ZONA DE DISTRIBUCIÓN PENÍNSULA DE YUCATÁN,QUINTANA ROO,BENITO JUAREZ,$15.98,$17.68,$16.85
,,,COZUMEL,$15.98,$17.68,$16.85
,,,FELIPE CARRILLO PUERTO,$15.98,$17.68,$16.85
,,,ISLA MUJERES,$15.98,$17.68,$16.85
,,,SOLIDARIDAD,$15.98,$17.68,$16.85
,,,OTHON P BLANCO,$15.98,$17.68,$16.85
,,,LAZARO CARDENAS,$15.98,$17.68,$16.85
,,CAMPECHE,HOPELCHEN,$15.98,$17.68,$16.85
,,YUCATÁN,PANABA,$15.98,$17.68,$16.85
,,,SAN FELIPE,$15.98,$17.68,$16.85
,,,SUCILA,$15.98,$17.68,$16.85
,,,TIZIMIN,$15.98,$17.68,$16.85
79,ZONA DE DISTRIBUCIÓN NOROESTE,SINALOA,SAN IGNACIO,$16.61,$18.41,$17.55
,,,CHOIX,$16.61,$18.41,$17.55
,,,COSALA,$16.61,$18.41,$17.55
,,,BADIRAGUATO,$16.61,$18.41,$17.55
80,ZONA DE DISTRIBUCIÓN PENÍNSULA DE BAJA CALIFORNIA,BAJA CALIFORNIA SUR,LORETO,$16.65,$18.33,$17.55
,,,MULEGE,$16.65,$18.33,$17.55
81,ZONA DE DISTRIBUCIÓN CENTRO,HIDALGO,AGUA BLANCA DE ITURBIDE,$16.47,$18.17,$17.37
,,,ALFAJAYUCAN,$16.47,$18.17,$17.37
,,,ATLAPEXCO,$16.47,$18.17,$17.37
,,,ELOXOCHITLAN,$16.47,$18.17,$17.37
,,,HUEJUTLA DE REYES,$16.47,$18.17,$17.37
,,,JACALA DE LEDEZMA,$16.47,$18.17,$17.37
,,,LOLOTLA,$16.47,$18.17,$17.37
,,,METZTITLAN,$16.47,$18.17,$17.37
,,,MOLANGO DE ESCAMILLA,$16.47,$18.17,$17.37
,,,SAN FELIPE ORIZATLAN,$16.47,$18.17,$17.37
,,,NOPALA DE VILLAGRAN,$16.47,$18.17,$17.37
,,,TASQUILLO,$16.47,$18.17,$17.37
,,,TECOZAUTLA,$16.47,$18.17,$17.37
,,,TENANGO DE DORIA,$16.47,$18.17,$17.37
,,,ZIMAPAN,$16.47,$18.17,$17.37
,,,ZACUALTIPAN DE ANGELES,$16.47,$18.17,$17.37
,,JALISCO,ATOTONILCO EL ALTO,$16.47,$18.17,$17.37
,,,AUTLAN DE NAVARRO,$16.47,$18.17,$17.37
,,,AYOTLAN,$16.47,$18.17,$17.37
,,,ARANDAS,$16.47,$18.17,$17.37
,,,BOLAÑOS,$16.47,$18.17,$17.37
,,,CABO CORRIENTES,$16.47,$18.17,$17.37
,,,CAÑADAS DE OBREGON,$16.47,$18.17,$17.37
,,,CASIMIRO CASTILLO,$16.47,$18.17,$17.37
,,,DEGOLLADO,$16.47,$18.17,$17.37
,,,HUEJUQUILLA EL ALTO,$16.47,$18.17,$17.37
,,,VILLA HIDALGO,$16.47,$18.17,$17.37
,,,JALOSTOTITLAN,$16.47,$18.17,$17.37
,,,JILOTLAN DE LOS DOLORES,$16.47,$18.17,$17.37
,,,JESUS MARIA,$16.47,$18.17,$17.37
,,,EL LIMON,$16.47,$18.17,$17.37
,,,PUERTO VALLARTA,$16.47,$18.17,$17.37
,,,MASCOTA,$16.47,$18.17,$17.37
,,,MAZAMITLA,$16.47,$18.17,$17.37
,,,OJUELOS DE JALISCO,$16.47,$18.17,$17.37
,,,MEXTICACAN,$16.47,$18.17,$17.37
,,,MEZQUITIC,$16.47,$18.17,$17.37
,,,SAN JUAN DE LOS LAGOS,$16.47,$18.17,$17.37
,,,TALPA DE ALLENDE,$16.47,$18.17,$17.37
,,,SAN MARTIN DE BOLAÑOS,$16.47,$18.17,$17.37
,,,SAN MIGUEL EL ALTO,$16.47,$18.17,$17.37
,,,SAN SEBASTIAN DEL OESTE,$16.47,$18.17,$17.37
,,,TECALITLAN,$16.47,$18.17,$17.37
,,,TIZAPAN EL ALTO,$16.47,$18.17,$17.37
,,,TOLIMAN,$16.47,$18.17,$17.37
,,,TOMATLAN,$16.47,$18.17,$17.37
,,,TONAYA,$16.47,$18.17,$17.37
,,,TONILA,$16.47,$18.17,$17.37
,,,TOTATICHE,$16.47,$18.17,$17.37
,,,HIDALGO,$16.47,$18.17,$17.37
,,,TUXCACUESCO,$16.47,$18.17,$17.37
,,,TUXPAN,$16.47,$18.17,$17.37
,,,VALLE DE GUADALUPE,$16.47,$18.17,$17.37
,,,VALLE DE JUAREZ,$16.47,$18.17,$17.37
,,,VILLA GUERRERO,$16.47,$18.17,$17.37
,,,ZAPOTILTIC,$16.47,$18.17,$17.37
,,,ZAPOTITLAN DE VADILLO,$16.47,$18.17,$17.37
,,,VILLA PURIFICACION,$16.47,$18.17,$17.37
,,,YAHUALICA DE GONZALEZ GALLO,$16.47,$18.17,$17.37
,,NAYARIT,ACAPONETA,$16.47,$18.17,$17.37
,,,AMATLAN DE CAÑAS,$16.47,$18.17,$17.37
,,,TECUALA,$16.47,$18.17,$17.37
,,,LA YESCA,$16.47,$18.17,$17.37
,,DURANGO,CUENCAME,$16.47,$18.17,$17.37
,,,GENERAL SIMON BOLIVAR,$16.47,$18.17,$17.37
,,,GUANACEVI,$16.47,$18.17,$17.37
,,,PEÑON BLANCO,$16.47,$18.17,$17.37
,,,RODEO,$16.47,$18.17,$17.37
,,,SAN DIMAS,$16.47,$18.17,$17.37
,,,SAN JUAN DE GUADALUPE,$16.47,$18.17,$17.37
,,,SAN LUIS DEL CORDERO,$16.47,$18.17,$17.37
,,,SANTA CLARA,$16.47,$18.17,$17.37
,,,TAMAZULA,$16.47,$18.17,$17.37
,,,TEPEHUANES,$16.47,$18.17,$17.37
,,,MAPIMI,$16.47,$18.17,$17.37
,,QUERÉTARO,AMEALCO DE BONFIL,$16.47,$18.17,$17.37
,,,ARROYO SECO,$16.47,$18.17,$17.37
,,,JALPAN DE SERRA,$16.47,$18.17,$17.37
,,,PEÑAMILLER,$16.47,$18.17,$17.37
,,,PINAL DE AMOLES,$16.47,$18.17,$17.37
,,,SAN JOAQUIN,$16.47,$18.17,$17.37
,,,TOLIMAN,$16.47,$18.17,$17.37
,,ZACATECAS,JALPA,$16.47,$18.17,$17.37
,,,GENERAL FRANCISCO R MURGUIA,$16.47,$18.17,$17.37
,,,APOZOL,$16.47,$18.17,$17.37
,,,HUANUSCO,$16.47,$18.17,$17.37
,,,JUAN ALDAMA,$16.47,$18.17,$17.37
,,,JUCHIPILA,$16.47,$18.17,$17.37
,,,MAZAPIL,$16.47,$18.17,$17.37
,,,CHALCHIHUITES,$16.47,$18.17,$17.37
,,,ATOLINGA,$16.47,$18.17,$17.37
,,,CONCEPCION DEL ORO,$16.47,$18.17,$17.37
,,,MIGUEL AUZA,$16.47,$18.17,$17.37
,,,PINOS,$16.47,$18.17,$17.37
,,,LORETO,$16.47,$18.17,$17.37
,,,LUIS MOYA,$16.47,$18.17,$17.37
,,,MOMAX,$16.47,$18.17,$17.37
,,,MONTE ESCOBEDO,$16.47,$18.17,$17.37
,,,MOYAHUA DE ESTRADA,$16.47,$18.17,$17.37
,,,NOCHISTLAN DE MEJIA,$16.47,$18.17,$17.37
,,,NORIA DE ANGELES,$16.47,$18.17,$17.37
,,,SOMBRERETE,$16.47,$18.17,$17.37
,,,TEPECHITLAN,$16.47,$18.17,$17.37
,,,TLALTENANGO DE SANCHEZ ROMAN,$16.47,$18.17,$17.37
,,,VALPARAISO,$16.47,$18.17,$17.37
,,AGUASCALIENTES,RINCON DE ROMOS,$16.47,$18.17,$17.37
,,,COSIO,$16.47,$18.17,$17.37
,,,CALVILLO,$16.47,$18.17,$17.37
,,,JESUS MARIA,$16.47,$18.17,$17.37
,,,ASIENTOS,$16.47,$18.17,$17.37
,,SAN LUIS POTOSÍ,SAN CIRO DE ACOSTA,$16.47,$18.17,$17.37
,,,GUADALCAZAR,$16.47,$18.17,$17.37
,,,CERRITOS,$16.47,$18.17,$17.37
,,,CHARCAS,$16.47,$18.17,$17.37
,,,MOCTEZUMA,$16.47,$18.17,$17.37
,,,CIUDAD DEL MAIZ,$16.47,$18.17,$17.37
,,,VENADO,$16.47,$18.17,$17.37
,,,VILLA DE ARISTA,$16.47,$18.17,$17.37
,,,VILLA DE ARRIAGA,$16.47,$18.17,$17.37
,,,TAMUIN,$16.47,$18.17,$17.37
,,,TIERRA NUEVA,$16.47,$18.17,$17.37
,,,VILLA JUAREZ,$16.47,$18.17,$17.37
,,TLAXCALA,MUÑOZ DE DOMINGO ARENAS,$16.47,$18.17,$17.37
,,,SANCTORUM DE LAZARO CARDENAS,$16.47,$18.17,$17.37
,,,APETATITLAN DE ANTONIO CARVAJAL,$16.47,$18.17,$17.37
82,ZONA DE DISTRIBUCIÓN BAJÍO,ESTADO DE MÉXICO,CHIAUTLA,$16.68,$18.37,$17.53
,,,ACULCO,$16.68,$18.37,$17.53
,,,AMATEPEC,$16.68,$18.37,$17.53
,,,AMECAMECA,$16.68,$18.37,$17.53
,,,COCOTITLAN,$16.68,$18.37,$17.53
,,,JUCHITEPEC,$16.68,$18.37,$17.53
,,,OZUMBA,$16.68,$18.37,$17.53
,,,POLOTITLAN,$16.68,$18.37,$17.53
,,,TEMAMATLA,$16.68,$18.37,$17.53
,,,TEPETLAOXTOC,$16.68,$18.37,$17.53
,,,TLALMANALCO,$16.68,$18.37,$17.53
,,,TLATLAYA,$16.68,$18.37,$17.53
,,,TIMILPAN,$16.68,$18.37,$17.53
,,,VILLA DEL CARBON,$16.68,$18.37,$17.53
,,PUEBLA,CHIGNAHUAPAN,$16.68,$18.37,$17.53
,,,CHIGNAUTLA,$16.68,$18.37,$17.53
,,,CHILA,$16.68,$18.37,$17.53
,,,CUETZALAN DEL PROGRESO,$16.68,$18.37,$17.53
,,,CHALCHICOMULA DE SESMA,$16.68,$18.37,$17.53
,,,AHUAZOTEPEC,$16.68,$18.37,$17.53
,,,ALJOJUCA,$16.68,$18.37,$17.53
,,,FRANCISCO Z MENA,$16.68,$18.37,$17.53
,,,HUEHUETLAN EL CHICO,$16.68,$18.37,$17.53
,,,HUEYTAMALCO,$16.68,$18.37,$17.53
,,,HUITZILAN DE SERDAN,$16.68,$18.37,$17.53
,,,PALMAR DE BRAVO,$16.68,$18.37,$17.53
,,,QUECHOLAC,$16.68,$18.37,$17.53
,,,TEPEXI DE RODRIGUEZ,$16.68,$18.37,$17.53
,,,TETELA DE OCAMPO,$16.68,$18.37,$17.53
,,,ACATLAN,$16.68,$18.37,$17.53
,,,AHUACATLAN,$16.68,$18.37,$17.53
,,,CHIAUTLA,$16.68,$18.37,$17.53
,,,GUADALUPE,$16.68,$18.37,$17.53
,,,HUEHUETLA,$16.68,$18.37,$17.53
,,,ZARAGOZA,$16.68,$18.37,$17.53
,,,TETELES DE AVILA CASTILLO,$16.68,$18.37,$17.53
,,,TEZIUTLAN,$16.68,$18.37,$17.53
,,,TULCINGO,$16.68,$18.37,$17.53
,,,TUZAMAPAN DE GALEANA,$16.68,$18.37,$17.53
,,,ZACATLAN,$16.68,$18.37,$17.53
,,,IXCAQUIXTLA,$16.68,$18.37,$17.53
,,,IXTACAMAXTITLAN,$16.68,$18.37,$17.53
,,,ZAUTLA,$16.68,$18.37,$17.53
,,MICHOACÁN DE OCAMPO,JIQUILPAN,$16.68,$18.37,$17.53
,,,JOSE SIXTO VERDUZCO,$16.68,$18.37,$17.53
,,,JUNGAPEO,$16.68,$18.37,$17.53
,,,ANGANGUEO,$16.68,$18.37,$17.53
,,,CHURUMUCO,$16.68,$18.37,$17.53
,,,COALCOMAN DE VAZQUEZ PALLARES,$16.68,$18.37,$17.53
,,,ARIO,$16.68,$18.37,$17.53
,,,COJUMATLAN DE REGULES,$16.68,$18.37,$17.53
,,,COTIJA,$16.68,$18.37,$17.53
,,,EPITACIO HUERTA,$16.68,$18.37,$17.53
,,,NOCUPETARO,$16.68,$18.37,$17.53
,,,HUETAMO,$16.68,$18.37,$17.53
,,,AGUILILLA,$16.68,$18.37,$17.53
,,,PENJAMILLO,$16.68,$18.37,$17.53
,,,PERIBAN,$16.68,$18.37,$17.53
,,,LA PIEDAD,$16.68,$18.37,$17.53
,,,OCAMPO,$16.68,$18.37,$17.53
,,,SAN LUCAS,$16.68,$18.37,$17.53
,,,TUXPAN,$16.68,$18.37,$17.53
,,,SAHUAYO,$16.68,$18.37,$17.53
,,,SENGUIO,$16.68,$18.37,$17.53
,,,TACAMBARO,$16.68,$18.37,$17.53
,,,TEPALCATEPEC,$16.68,$18.37,$17.53
,,,TIQUICHEO DE NICOLAS ROMERO,$16.68,$18.37,$17.53
,,,TUMBISCATIO,$16.68,$18.37,$17.53
,,,TURICATO,$16.68,$18.37,$17.53
,,,TUZANTLA,$16.68,$18.37,$17.53
,,GUERRERO,COAHUAYUTLA DE JOSE MARIA IZAZAGA,$16.68,$18.37,$17.53
,,,ATLAMAJALCINGO DEL MONTE,$16.68,$18.37,$17.53
,,,CHILAPA DE ALVAREZ,$16.68,$18.37,$17.53
,,,COYUCA DE CATALAN,$16.68,$18.37,$17.53
,,,CUAJINICUILAPA,$16.68,$18.37,$17.53
,,,GENERAL HELIODORO CASTILLO,$16.68,$18.37,$17.53
,,,CUTZAMALA DE PINZON,$16.68,$18.37,$17.53
,,,HUAMUXTITLAN,$16.68,$18.37,$17.53
,,,OLINALA,$16.68,$18.37,$17.53
,,,ARCELIA,$16.68,$18.37,$17.53
,,,AJUCHITLAN DEL PROGRESO,$16.68,$18.37,$17.53
,,,PETATLAN,$16.68,$18.37,$17.53
,,,PUNGARABATO,$16.68,$18.37,$17.53
,,,QUECHULTENANGO,$16.68,$18.37,$17.53
,,,TLACOACHISTLAHUACA,$16.68,$18.37,$17.53
,,,TLALCHAPA,$16.68,$18.37,$17.53
,,,TLALIXTAQUILLA DE MALDONADO,$16.68,$18.37,$17.53
,,,TLAPA DE COMONFORT,$16.68,$18.37,$17.53
,,,TLAPEHUALA,$16.68,$18.37,$17.53
,,,XALPATLAHUAC,$16.68,$18.37,$17.53
,,,ZIHUATANEJO DE AZUETA,$16.68,$18.37,$17.53
,,,ZIRANDARO,$16.68,$18.37,$17.53
,,HIDALGO,ACATLAN,$16.68,$18.37,$17.53
,,,HUEHUETLA,$16.68,$18.37,$17.53
,,NAYARIT,AHUACATLAN,$16.68,$18.37,$17.53
83,ZONA DE DISTRIBUCIÓN SUR,CHIAPAS,ACAPETAHUA,$16.20,$17.89,$17.03
,,,ALTAMIRANO,$16.20,$17.89,$17.03
,,,SAN LUCAS,$16.20,$17.89,$17.03
,,,ANGEL ALBINO CORZO,$16.20,$17.89,$17.03
,,,CATAZAJA,$16.20,$17.89,$17.03
,,,COMITAN DE DOMINGUEZ,$16.20,$17.89,$17.03
,,,LA CONCORDIA,$16.20,$17.89,$17.03
,,,CHICOMUSELO,$16.20,$17.89,$17.03
,,,CHILON,$16.20,$17.89,$17.03
,,,ESCUINTLA,$16.20,$17.89,$17.03
,,,FRONTERA COMALAPA,$16.20,$17.89,$17.03
,,,MAPASTEPEC,$16.20,$17.89,$17.03
,,,LAS MARGARITAS,$16.20,$17.89,$17.03
,,,MOTOZINTLA,$16.20,$17.89,$17.03
,,,OCOSINGO,$16.20,$17.89,$17.03
,,,PALENQUE,$16.20,$17.89,$17.03
,,,EL PORVENIR,$16.20,$17.89,$17.03
,,,SILTEPEC,$16.20,$17.89,$17.03
,,,TAPILULA,$16.20,$17.89,$17.03
,,,LA TRINITARIA,$16.20,$17.89,$17.03
,,,TZIMOL,$16.20,$17.89,$17.03
,,,YAJALON,$16.20,$17.89,$17.03
,,VERACRUZ DE IGNACIO DE LA LLAVE,COSAUTLAN DE CARVAJAL,$16.20,$17.89,$17.03
,,,ALTO LUCERO DE GUTIERREZ BARRIOS,$16.20,$17.89,$17.03
,,,EL HIGO,$16.20,$17.89,$17.03
,,,HUATUSCO,$16.20,$17.89,$17.03
,,,HUAYACOCOTLA,$16.20,$17.89,$17.03
,,,HUEYAPAN DE OCAMPO,$16.20,$17.89,$17.03
,,,IGNACIO DE LA LLAVE,$16.20,$17.89,$17.03
,,,ISLA,$16.20,$17.89,$17.03
,,,IXHUATLAN DE MADERO,$16.20,$17.89,$17.03
,,,JESUS CARRANZA,$16.20,$17.89,$17.03
,,,JUAN RODRIGUEZ CLARA,$16.20,$17.89,$17.03
,,,LERDO DE TEJADA,$16.20,$17.89,$17.03
,,,MISANTLA,$16.20,$17.89,$17.03
,,,NARANJOS AMATLAN,$16.20,$17.89,$17.03
,,,OMEALCA,$16.20,$17.89,$17.03
,,,PASO DEL MACHO,$16.20,$17.89,$17.03
,,,CATEMACO,$16.20,$17.89,$17.03
,,,CHALMA,$16.20,$17.89,$17.03
,,,CHICOMUSELO,$16.20,$17.89,$17.03
,,,CHICONTEPEC,$16.20,$17.89,$17.03
,,,CHILON,$16.20,$17.89,$17.03
,,,CHONTLA,$16.20,$17.89,$17.03
,,,COLIPA,$16.20,$17.89,$17.03
,,,PLATON SANCHEZ,$16.20,$17.89,$17.03
,,,PLAYA VICENTE,$16.20,$17.89,$17.03
,,,SAN ANDRES TUXTLA,$16.20,$17.89,$17.03
,,,SANTIAGO TUXTLA,$16.20,$17.89,$17.03
,,,SOCONUSCO,$16.20,$17.89,$17.03
,,,TAMALIN,$16.20,$17.89,$17.03
,,,TLACOTALPAN,$16.20,$17.89,$17.03
,,,TANTOYUCA,$16.20,$17.89,$17.03
,,,TEMPOAL,$16.20,$17.89,$17.03
,,,TLAPACOYAN,$16.20,$17.89,$17.03
,,,TOTUTLA,$16.20,$17.89,$17.03
,,,VEGA DE ALATORRE,$16.20,$17.89,$17.03
,,,ZENTLA,$16.20,$17.89,$17.03
,,,ANGEL R CABADA,$16.20,$17.89,$17.03
,,,APAZAPAN,$16.20,$17.89,$17.03
,,OAXACA,CHALCATONGO DE HIDALGO,$16.20,$17.89,$17.03
,,,SAN MIGUEL EL GRANDE,$16.20,$17.89,$17.03
,,,SAN MIGUEL TLACOTEPEC,$16.20,$17.89,$17.03
,,,SAN PEDRO JICAYAN,$16.20,$17.89,$17.03
,,,SAN PEDRO MIXTEPEC,$16.20,$17.89,$17.03
,,,SANTA CATARINA JUQUILA,$16.20,$17.89,$17.03
,,,SANTA MARIA COLOTEPEC,$16.20,$17.89,$17.03
,,,SANTA MARIA ZACATEPEC,$16.20,$17.89,$17.03
,,,SANTIAGO JAMILTEPEC,$16.20,$17.89,$17.03
,,,SANTIAGO JUXTLAHUACA,$16.20,$17.89,$17.03
,,,SANTIAGO PINOTEPA NACIONAL,$16.20,$17.89,$17.03
,,,SANTIAGO TAMAZOLA,$16.20,$17.89,$17.03
,,,SANTO DOMINGO TONALA,$16.20,$17.89,$17.03
,,,SANTO TOMAS OCOTEPEC,$16.20,$17.89,$17.03
,,,SANTOS REYES TEPEJILLO,$16.20,$17.89,$17.03
,,,SILACAYOAPAM,$16.20,$17.89,$17.03
,,,"HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA, CUNA DE LA INDEPENDENCIA DE OAXACA",$16.20,$17.89,$17.03
,,,HUAUTLA DE JIMENEZ,$16.20,$17.89,$17.03
,,,MARISCALA DE JUAREZ,$16.20,$17.89,$17.03
,,,PINOTEPA DE DON LUIS,$16.20,$17.89,$17.03
,,,SAN FELIPE JALAPA DE DIAZ,$16.20,$17.89,$17.03
,,,SAN JUAN CACAHUATEPEC,$16.20,$17.89,$17.03
,,,SAN JUAN COTZOCON,$16.20,$17.89,$17.03
,,,PUTLA VILLA DE GUERRERO,$16.20,$17.89,$17.03
,,,SAN ANDRES HUAXPALTEPEC,$16.20,$17.89,$17.03
,,,VILLA DE TUTUTEPEC,$16.20,$17.89,$17.03
,,TABASCO,TENOSIQUE,$16.20,$17.89,$17.03
,,,JONUTA,$16.20,$17.89,$17.03
,,,BALANCAN,$16.20,$17.89,$17.03
"Notas:
1. La lista de municipios no considera a aquellos que no cuentan con al menos una estación de servicio.
2. En el supuesto de que en algún municipio que no esté listado se ubique una o más estaciones de servicio, el precio máximo al público de las gasolinas y el diésel será el aplicable en el municipio más próximo de los que se encuentran listados.
",,,,,,
